"","firm_id","est","se","ttest_p","ttest_p_greater","ttest_p_less","t_stat","post_mean_u","post_mean_beta","lower_ci_u","upper_ci_u","lower_ci_beta","upper_ci_beta","lower_ci_beta95","upper_ci_beta95","normal_mean_beta","sic_combined","sic_name"
"92",105,0.035,0.0142222616792382,0.0155885683140845,0.00779428415704227,0.992205715842958,2.46093067258728,1.49578745616556,0.0212734806181086,0.635044491753943,2.87317608706153,0.0090317689396834,0.0408630621607188,0.00707362071578565,0.0479822212072928,0.0284714707371968,23,"Apparel manufacturing"
"93",87,0.0208333333333333,0.0163023319998605,0.203759294271869,0.101879647135935,0.898120352864065,1.27793577836052,1.12427712793185,0.0183283389993946,0.405574633389073,1.92541220693128,0.00661181232423036,0.0313887090339778,0.00454127109637927,0.0353209974162833,0.0194091616289029,51,"Wholesale nondurable"
"94",5,0.026,0.02232891948038,0.24649358678181,0.123246793390905,0.876753206609095,1.1644092327372,1.09939484691079,0.0245482990138156,0.386363203386432,1.88272014025875,0.00862707285859731,0.0420391064159272,0.00583876477998989,0.0471152570205715,0.0209888606209435,51,"Wholesale nondurable"
"95",93,0.00201612903225803,0.0119745883565494,0.866570879443762,0.433285439721881,0.566714560278119,0.168367293490747,0.90897224288317,0.0108845684360554,0.234806366698937,1.60628900855409,0.00281170958471675,0.019234649659085,0.00166146475460535,0.0212028463683867,0.00667237540262278,60,"Banks / credit"
"96",26,0.0221774193548387,0.0128067197336642,0.0858338125593783,0.0429169062796892,0.957083093720311,1.73170177969479,1.23573229953334,0.0158256772259598,0.4877568617337,2.14420904862802,0.00624656542639511,0.0274602843361658,0.00455165489494436,0.0315882115982475,0.0206796151594258,49,"Electric / gas"
"97",103,-0.005,0.0194559850312276,0.797719588765085,0.601140205617457,0.398859794382543,-0.256990329298404,0.837280411506758,0.0162901151532156,0.184643188358709,1.51663566854177,0.00359241510882519,0.0295076408649745,0.00203500971482583,0.0324563284109467,0.00696403666250912,20,"Food products"
"98",100,0,0.0243255326349911,1,0.5,0.5,0,0.880075447987885,0.0214083040312837,0.21346033336267,1.57000075188244,0.00519253630548969,0.0381911045268767,0.00301167105718402,0.0420335813929391,0.0112207812666656,55,"Auto dealers / services"
"99",65,-0.0315315315315315,0.0199973282310318,0.123592607492539,0.93820369625373,0.0617963037462696,-1.57678721713438,0.639736623308047,0.012793023237703,0.0853841333450679,1.27862739684239,0.00170745454022351,0.0255691317398471,0.00087507045186455,0.0282156862771935,-0.00485459399978077,20,"Food products"
"100",101,0.00694444444444444,0.0121421438736462,0.571025389089584,0.285512694544792,0.714487305455208,0.571929019842775,0.981463734432475,0.0119170738702452,0.291373355040044,1.7034134602341,0.00353789719784322,0.0206830913104681,0.00220308616715512,0.0228861774776232,0.0101910572717676,63,"Insurance / real estate"
"101",43,-0.01,0.01,0.327286881279785,0.836356559360107,0.163643440639893,-1,0.721578676864038,0.00721578676864038,0.119537786683095,1.37681915018922,0.00119537786683095,0.0137681915018922,0.000629707983419876,0.0151556836687496,-0.00367835369181382,60,"Banks / credit"
"102",2,0.022,0.0152970585407784,0.152900636775683,0.0764503183878415,0.923549681612158,1.43818499101335,1.16116417321497,0.0177623963331239,0.434391778393033,1.99158491027371,0.00664491646371105,0.0304653909613877,0.00465307418220552,0.0345143818287104,0.0201978732275084,58,"Eating/drinking"
"103",63,0.056,0.0221548800420453,0.0127393817738381,0.00636969088691907,0.993630309113081,2.52765981552252,1.52886216827961,0.033871757939056,0.649986715089329,2.97883895207606,0.0144003777017272,0.065995819647817,0.0113500513905239,0.0772276413363563,0.0332260435839535,58,"Eating/drinking"
"104",57,0.002,0.0154230660940662,0.897032966245704,0.448516483122852,0.551483516877148,0.129675901523204,0.902267791011444,0.0139157357753166,0.22946985836487,1.59775059521958,0.00353912879215741,0.0246422130319053,0.0020905551469953,0.0271442947826398,0.00846072388574454,59,"Other retail"
"105",75,0.0952380952380952,0.0196914982172717,3.80942096548247e-06,1.90471048274124e-06,0.999998095289517,4.83650833406674,4.24122641529282,0.0835161023957844,2.28616017031419,5.25432610572212,0.0450179189181396,0.103465553143791,0.0348037692476373,0.104264190360827,0.0536845345209093,55,"Auto dealers / services"
"106",38,0,0.0499093380940432,1,0.5,0.5,0,0.880075447987885,0.0439239830818938,0.21346033336267,1.57000075188244,0.0106536639474646,0.0783576983336025,0.0061791250895295,0.0862414096547263,0.0155088433494289,58,"Eating/drinking"
"107",54,0.00974025974025975,0.0117300084085649,0.408929938833888,0.204464969416944,0.795535030583056,0.830371079115993,1.03084527051042,0.0120918236910166,0.330863516712138,1.7749226719106,0.00388103183312075,0.0208198578660639,0.00250389150523919,0.0231234380508839,0.0120219581961488,50,"Wholesale durable"
"108",94,0.016304347826087,0.0143333626411975,0.261345636877751,0.130672818438875,0.869327181561125,1.13751031312251,1.09363213915786,0.0156754260466182,0.381026695052366,1.87311442525743,0.00546139379616251,0.0268480283256728,0.00368682326295564,0.0300606129116508,0.0167972555437775,48,"Communications"
